61258.800;3282393.477
61259.863;3282396.668
61219.530;3282416.429
61218.325;3282416.783
61211.588;3282416.145
61213.503;3282414.443
61215.559;3282413.379
61217.048;3282412.387
61214.212;3282408.841
61212.439;3282409.550
61210.808;3282410.756
61209.390;3282411.607
61207.476;3282411.961
61206.767;3282412.528
61204.285;3282407.919
61206.767;3282406.785
61208.114;3282405.792
61209.036;3282405.296
61210.028;3282404.799
61210.667;3282404.161
61357.119;3282379.914
61344.865;3282374.202
61351.469;3282377.069
61348.332;3282383.647
61346.590;3282384.057
61349.001;3282378.569
61349.365;3282376.587
61354.006;3282378.973
61349.861;3282384.160
61346.805;3282368.744
61352.834;3282371.529
61358.361;3282374.090
61357.109;3282372.984
61355.954;3282376.072
61357.866;3282380.247
61345.158;3282389.981
61343.618;3282389.520
61346.617;3282390.208
61351.865;3282374.256
61346.361;3282371.629
61359.755;3282381.919
61357.895;3282381.100
61355.405;3282379.965
61353.924;3282379.240
61352.254;3282378.831
61351.025;3282378.326
61349.733;3282377.791
61349.134;3282377.412
61347.905;3282376.971
61347.401;3282376.561
61346.739;3282380.469
61347.716;3282381.005
61348.504;3282381.352
61349.449;3282381.982
61350.205;3282382.392
61350.836;3282382.801
61351.718;3282383.274
61352.033;3282383.463
61350.489;3282387.245
61349.323;3282386.646
61348.882;3282386.300
61347.558;3282385.701
61346.770;3282385.291
61346.077;3282384.818
61345.667;3282384.472
61344.722;3282384.283
61343.398;3282387.497
61344.280;3282388.128
61345.037;3282388.474
61346.140;3282389.073
61346.959;3282389.609
61347.842;3282390.239
61348.346;3282390.460
61348.850;3282390.743
61347.369;3282393.863
61346.392;3282393.485
61345.384;3282393.044
61344.249;3282392.445
61343.146;3282392.004
61342.547;3282391.720
61341.507;3282391.279
61339.774;3282394.021
61340.719;3282395.061
61342.169;3282395.565
61343.556;3282395.786
61344.974;3282395.943
61346.234;3282396.416
61347.464;3282396.416
61347.653;3282400.356
61346.108;3282400.450
61344.942;3282400.230
