101072.610;3184134.952
101074.040;3184135.424
101080.110;3184123.472
101078.270;3184122.855
101079.400;3184119.969
101079.520;3184117.145
101078.500;3184114.617
101075.450;3184111.790
101077.740;3184107.285
101080.980;3184108.015
101084.020;3184107.137
101085.770;3184112.191
101086.610;3184104.316
101089.140;3184105.356
101095.170;3184093.617
101092.200;3184092.390
101097.830;3184079.864
101101.270;3184081.461
101107.130;3184070.117
101110.500;3184063.409
101108.370;3184062.452
101102.370;3184067.989
101103.390;3184060.091
101114.060;3184083.063
101113.270;3184082.583
101106.210;3184096.580
101106.970;3184097.236
101100.980;3184108.975
101100.150;3184108.526
101093.650;3184121.296
101094.400;3184121.930
101088.430;3184134.040
101087.480;3184133.342
101095.040;3184135.722
101078.480;3184135.012
101089.930;3184120.958
101086.570;3184119.029
101092.390;3184107.776
101095.840;3184109.217
101102.990;3184095.001
101099.740;3184093.166
101106.120;3184080.691
101109.330;3184082.586
101113.040;3184066.950
101397.660;3184133.998
101385.020;3184135.841
101119.870;3184069.395
101120.710;3184069.912
101116.470;3184068.601
101582.330;3184111.447
101584.010;3184120.895
101585.860;3184133.293
101487.090;3184130.327
101555.960;3184131.239
101569.440;3184130.372
101567.540;3184119.998
101519.740;3184134.950
101539.440;3184128.364
101540.650;3184134.586
101500.570;3184129.640
101504.140;3184130.617
101413.470;3184129.801
101428.250;3184124.719
101449.350;3184127.413
101442.450;3184119.268
101438.940;3184113.896
101450.410;3184106.268
101458.020;3184118.222
101461.760;3184131.089
101598.650;3184128.850
101597.590;3184122.563
101597.410;3184119.835
101594.580;3184109.997
101592.360;3184102.069
101601.770;3184099.163
101605.840;3184107.199
101607.870;3184113.074
101609.370;3184117.634
101611.330;3184126.208
101631.890;3184126.705
101629.060;3184111.410
101627.740;3184104.498
101627.090;3184099.875
101624.870;3184095.839
101645.920;3184097.131
101646.510;3184106.912
101647.900;3184113.915
101648.260;3184126.773
101663.620;3184135.063
101661.640;3184123.898
101659.070;3184111.225
101656.830;3184101.947
101656.370;3184097.344
101672.610;3184092.055
101673.440;3184098.043
101674.510;3184106.998
101676.910;3184121.105
101679.530;3184133.606
101697.540;3184132.105
101696.450;3184118.526
101695.240;3184104.663
101693.020;3184093.549
101530.503;3184135.762
101534.311;3184131.149
101760.430;3184130.961
101759.900;3184128.361
101759.710;3184126.898
101759.210;3184120.285
101758.530;3184112.441
101757.160;3184103.236
101756.020;3184094.989
101982.290;3184105.353
101981.900;3184104.841
101981.600;3184102.822
101969.500;3184107.713
101969.040;3184106.930
101968.810;3184105.355
101954.060;3184107.796
101954.110;3184109.838
101954.240;3184110.458
101943.280;3184109.038
101944.000;3184111.521
101944.240;3184112.299
101928.600;3184115.145
101928.370;3184114.347
101930.040;3184108.952
101909.970;3184118.509
101910.760;3184117.469
101910.730;3184114.080
101898.800;3184115.745
101892.050;3184119.819
101899.010;3184119.731
101898.960;3184120.515
101889.370;3184120.231
101885.000;3184123.085
101884.910;3184122.197
101884.660;3184118.475
101872.440;3184125.308
101872.440;3184124.418
101871.800;3184120.111
101857.800;3184124.234
101858.010;3184127.052
101858.050;3184127.910
101846.050;3184125.662
101846.270;3184129.058
101846.630;3184129.986
101832.130;3184132.626
101831.840;3184131.804
101831.260;3184127.529
101818.410;3184135.094
101817.080;3184134.211
101816.520;3184133.183
101818.460;3184131.978
101844.050;3184129.452
101819.210;3184132.404
101821.560;3184128.055
101820.590;3184127.907
101821.510;3184126.818
101806.330;3184136.239
101805.980;3184135.143
101806.750;3184134.438
101880.160;3184134.205
101881.310;3184134.915
101891.360;3184136.077
101890.400;3184133.245
101890.390;3184132.299
101895.290;3184133.538
101906.240;3184129.537
101906.540;3184130.336
101906.960;3184132.839
101906.600;3184136.103
101875.990;3184099.421
101874.100;3184090.989
101873.240;3184083.847
101871.440;3184073.784
101880.520;3184061.930
101882.710;3184071.580
101886.250;3184087.876
101890.950;3184106.804
101891.730;3184109.410
101893.070;3184114.560
101860.410;3184100.276
101906.610;3184112.558
101906.080;3184107.830
101903.860;3184098.333
101901.990;3184090.452
101901.040;3184084.501
101898.800;3184074.844
101897.150;3184066.126
101861.800;3184106.285
101923.060;3184109.521
101921.520;3184103.714
101920.070;3184093.680
101917.610;3184083.509
101916.330;3184075.680
101914.600;3184070.884
101913.340;3184062.804
101982.950;3184115.506
101983.070;3184116.401
101983.070;3184117.992
101969.970;3184120.748
101969.950;3184118.833
101969.810;3184117.896
101956.360;3184120.361
101956.610;3184121.219
101956.700;3184123.387
101944.060;3184125.850
101944.600;3184124.759
101943.590;3184123.606
101943.370;3184122.725
101930.350;3184125.074
101930.660;3184125.966
101931.110;3184128.364
101919.270;3184130.597
101918.920;3184128.109
101918.640;3184127.242
101920.420;3184133.176
101933.800;3184130.597
101946.740;3184128.756
101960.570;3184125.543
101971.130;3184124.004
101822.070;3184132.458
101836.600;3184129.157
101851.230;3184126.924
101864.920;3184124.435
101879.850;3184122.066
101894.180;3184119.517
101983.650;3184117.475
101989.810;3184102.219
101977.470;3184104.676
101965.130;3184106.657
101949.740;3184109.373
101935.300;3184111.864
101923.860;3184114.080
101908.070;3184117.077
101877.950;3184109.495
101774.860;3184132.600
101774.520;3184124.009
101774.400;3184118.626
101773.800;3184108.412
101773.240;3184099.253
101772.650;3184092.072
101772.430;3184085.504
101788.510;3184086.120
101788.720;3184097.094
101789.550;3184108.478
101789.830;3184114.111
101790.230;3184118.589
101790.590;3184125.685
101790.820;3184132.768
101878.360;3184112.279
101856.200;3184084.879
101805.380;3184131.875
101804.550;3184121.526
101802.550;3184110.325
101800.780;3184098.040
101799.570;3184091.551
101798.800;3184084.986
101879.220;3184117.433
101821.190;3184121.543
101822.020;3184121.188
101822.350;3184103.085
101821.560;3184102.955
101822.010;3184098.818
101822.020;3184094.731
101821.330;3184087.879
101820.710;3184081.933
101820.630;3184080.225
101858.150;3184093.444
101850.210;3184121.466
101849.470;3184117.611
101848.920;3184113.236
101847.910;3184105.043
101846.880;3184097.549
101845.890;3184088.964
101844.750;3184079.873
101844.600;3184078.344
101853.830;3184074.058
101835.630;3184126.046
101833.900;3184115.523
101831.180;3184102.972
101829.910;3184098.344
101829.510;3184095.418
101828.000;3184087.497
101827.000;3184082.472
101825.530;3184076.183
101853.970;3184077.202
101864.000;3184120.006
101863.060;3184113.643
101842.690;3184134.672
101849.910;3184136.114
101849.520;3184135.796
101849.710;3184135.262
101859.750;3184131.287
101860.200;3184134.211
101875.590;3184134.997
101875.230;3184131.538
101875.120;3184128.404
101888.930;3184125.859
101889.390;3184128.456
101903.310;3184125.305
101902.810;3184123.297
101916.770;3184120.745
101917.090;3184122.183
101931.090;3184119.066
101930.930;3184118.120
101944.190;3184116.089
101944.020;3184115.747
101957.400;3184113.699
101958.260;3184116.941
101945.120;3184119.444
101974.570;3184114.000
101973.770;3184110.735
101986.280;3184108.489
101986.170;3184111.348
101894.420;3184134.356
101935.010;3184107.026
101934.830;3184101.549
101934.120;3184089.052
101932.810;3184080.256
101932.200;3184073.012
101931.330;3184066.114
101949.010;3184103.790
101948.420;3184098.058
101947.050;3184088.438
101946.550;3184081.688
101945.610;3184072.413
101944.500;3184064.038
101943.630;3184056.460
101961.360;3184066.697
101960.850;3184059.838
101962.320;3184078.163
101962.970;3184083.821
101963.740;3184093.622
101964.100;3184100.750
101964.520;3184104.842
101968.720;3184102.117
101973.840;3184104.094
101975.330;3184104.171
101978.180;3184103.677
101975.230;3184103.978
101977.990;3184103.464
101979.250;3184103.177
101976.520;3184103.708
101975.150;3184103.856
101978.000;3184103.384
101980.590;3184099.981
101978.520;3184098.637
101977.780;3184099.072
101970.440;3184099.714
101974.740;3184099.191
101976.110;3184098.077
101963.760;3184096.504
101958.580;3184097.302
101958.710;3184099.833
101976.990;3184093.952
101976.220;3184085.137
101976.150;3184075.489
101975.630;3184065.930
101974.880;3184057.614
101983.280;3184053.824
101982.470;3184049.256
101984.290;3184058.492
101985.850;3184069.540
101986.840;3184082.100
101988.490;3184090.146
101989.240;3184096.870
101992.220;3184101.089
101994.610;3184118.574
101990.900;3184117.017
101990.870;3184116.930
101989.480;3184116.983
101986.800;3184117.460
101985.420;3184117.935
101985.490;3184118.029
101988.150;3184117.492
101984.480;3184120.501
101986.960;3184117.694
101989.500;3184117.259
101989.490;3184117.225
101986.870;3184117.710
101982.240;3184123.742
101986.310;3184129.225
101986.280;3184135.637
101994.460;3184126.884
101992.720;3184123.350
101987.920;3184124.302
101988.490;3184122.950
101993.890;3184116.151
101965.287;3184089.506
101970.320;3184089.419
101970.407;3184094.192
101970.407;3184084.126
101980.126;3184080.828
101980.820;3184089.593
101980.560;3184094.626
101985.333;3184094.713
101994.184;3184094.452
101994.184;3184089.506
101993.490;3184084.212
101989.238;3184079.092
101983.944;3184076.749
101970.754;3184079.266
101960.687;3184089.506
101959.125;3184094.279
101955.915;3184081.175
101994.314;3184079.700
101990.236;3184074.146
101992.145;3184086.642
101981.167;3184063.559
101976.047;3184061.216
101988.457;3184066.076
101993.924;3184071.716
101965.569;3184069.417
101971.166;3184071.890
101955.546;3184071.369
101961.143;3184074.493
101968.172;3184073.973
101978.976;3184070.588
101965.439;3184063.819
101971.687;3184061.086
101957.759;3184063.819
101951.120;3184064.600
101952.292;3184068.375
101946.955;3184066.683
101955.676;3184077.097
101992.123;3184062.387
101744.660;3184134.859
101744.310;3184130.236
101744.390;3184128.040
101743.320;3184117.165
101743.060;3184109.964
101742.480;3184102.381
101742.560;3184098.981
101742.490;3184094.288
101741.900;3184086.952
101727.190;3184133.606
101726.790;3184127.892
101725.500;3184113.398
101724.080;3184104.688
101723.360;3184095.168
101711.500;3184093.952
101712.370;3184108.148
101713.260;3184122.086
101713.260;3184129.711
101713.530;3184136.180
101756.059;3184132.583
101775.628;3184128.400
101776.905;3184135.565
101777.010;3184136.156
101795.832;3184127.776
101796.472;3184131.369
101796.577;3184131.959
101796.683;3184132.550
101796.858;3184133.535
101796.875;3184133.632
101796.880;3184133.657
101796.880;3184133.658
101796.932;3184133.952
101816.282;3184128.534
101816.373;3184129.042
101816.548;3184130.027
101816.565;3184130.125
101816.570;3184130.149
101816.570;3184130.150
101816.622;3184130.444
101835.743;3184123.740
101835.852;3184124.354
101835.957;3184124.944
101836.063;3184125.535
101836.238;3184126.520
101836.255;3184126.617
101836.260;3184126.642
101836.260;3184126.643
101836.312;3184126.937
101855.743;3184121.974
101855.753;3184122.027
101855.928;3184123.012
101855.945;3184123.109
101855.950;3184123.134
101855.950;3184123.135
101856.002;3184123.429
101857.730;3184133.127
101857.782;3184133.421
101857.782;3184133.422
101857.787;3184133.447
101857.804;3184133.544
101857.809;3184133.570
101857.831;3184133.697
101875.427;3184118.434
101875.443;3184118.520
101875.618;3184119.505
101875.635;3184119.602
101875.640;3184119.627
101875.640;3184119.628
101875.692;3184119.922
101877.420;3184129.619
101877.472;3184129.914
101877.472;3184129.915
101877.477;3184129.939
101877.494;3184130.037
101877.499;3184130.062
101877.546;3184130.327
101895.117;3184114.923
101895.133;3184115.012
101895.308;3184115.997
101895.325;3184116.094
101895.330;3184116.119
101895.330;3184116.120
101895.382;3184116.414
101897.110;3184126.112
101897.162;3184126.406
101897.163;3184126.407
101897.167;3184126.432
101897.184;3184126.529
101897.189;3184126.555
101897.270;3184127.008
101914.790;3184111.320
101914.823;3184111.505
101914.998;3184112.490
101915.015;3184112.587
101915.020;3184112.612
101915.020;3184112.613
101915.072;3184112.907
101916.800;3184122.604
101916.852;3184122.899
101916.853;3184122.900
101916.857;3184122.924
101916.874;3184123.022
101916.879;3184123.047
101916.964;3184123.527
101934.435;3184107.559
101934.513;3184107.997
101934.688;3184108.982
101934.706;3184109.079
101934.710;3184109.104
101934.710;3184109.105
101934.763;3184109.399
101936.490;3184119.097
101936.542;3184119.391
101936.543;3184119.392
101936.547;3184119.417
101936.564;3184119.514
101936.569;3184119.540
101936.654;3184120.018
101954.089;3184103.854
101954.203;3184104.490
101954.378;3184105.474
101954.396;3184105.572
101954.400;3184105.597
101954.400;3184105.598
101954.453;3184105.892
101956.180;3184115.589
101956.232;3184115.884
101956.233;3184115.885
101956.237;3184115.909
101956.254;3184116.007
101956.259;3184116.032
101956.341;3184116.491
101973.232;3184097.275
101973.893;3184100.982
101974.068;3184101.967
101974.086;3184102.064
101974.090;3184102.089
101974.090;3184102.090
101974.143;3184102.384
101975.870;3184112.082
101975.922;3184112.376
101975.923;3184112.377
101975.927;3184112.402
101975.944;3184112.499
101975.949;3184112.525
101976.026;3184112.956
101992.943;3184093.884
101993.583;3184097.475
101993.758;3184098.459
101993.776;3184098.557
101993.780;3184098.582
101993.780;3184098.583
101993.833;3184098.877
102197.490;3184064.270
102277.910;3184045.679
102278.130;3184049.043
102278.480;3184050.884
102278.680;3184051.708
102264.380;3184054.342
102264.520;3184053.426
102263.130;3184051.924
102262.030;3184050.176
102249.380;3184050.861
102249.970;3184054.114
102250.830;3184055.876
102251.130;3184056.762
102248.980;3184056.219
102246.550;3184056.140
102245.880;3184055.404
102245.470;3184052.808
102244.890;3184052.856
102245.490;3184055.728
102246.010;3184056.717
102237.100;3184059.319
102236.970;3184058.407
102235.590;3184056.341
102233.680;3184053.742
102217.960;3184056.003
102218.430;3184059.069
102218.540;3184061.754
102218.870;3184062.597
